Date,consumer-cyclicals,energy,financial,technology,IHSG
2022-09-27,106.00243446203098,223.19950753414193,912.3973312570662,173.33285627326038,7112.44921875
2022-09-28,105.16830843357386,220.8629465196907,910.5355369197531,173.92503048685444,7077.0307617188
2022-09-29,106.4674579957699,220.57023708013497,904.6852541349191,169.92732068090982,7036.1982421875
2022-09-30,104.98688648042076,221.9993225316325,910.6816531455091,167.62880099079024,7040.7978515625
2022-10-03,104.73810840998934,222.49031334284183,906.7739793836582,165.6390224150722,7009.7177734375
2022-10-04,104.63467637896544,228.27825649371007,914.8313259235829,165.24328812908522,7072.255859375
2022-10-05,105.8484216830668,230.38575487756628,910.0420876769258,168.13772653516165,7075.384765625
2022-10-06,106.033064938502,230.38757123349902,911.3322648943724,169.96446983356736,7076.623046875
2022-10-07,105.78073842008745,233.42101920199067,900.6894420722684,168.82064799575207,7026.783203125
2022-10-10,104.89027452778271,230.3076582380808,897.5163569372617,167.56703426836043,6994.3950195312
2022-10-11,104.71927602372355,228.72207787659508,894.3380323985201,161.834251869826,6939.1450195312
2022-10-12,103.8064721627803,231.42241334836652,893.0560052126863,156.67346597251972,6909.208984375
2022-10-13,103.5889051399201,232.8603463113943,887.4442784462021,154.0875083731428,6880.625
2022-10-14,103.32760905447147,230.36497205043256,878.4885826639561,149.83240703479999,6814.5297851562
2022-10-17,101.87669752467923,229.91755236837705,875.1574580486503,151.48132179023264,6831.115234375
2022-10-18,101.62229344075575,229.23603697340278,882.4878544852004,150.50017402198407,6834.494140625
2022-10-19,102.13781077888117,228.02688422528036,889.1001127058589,150.72050483212817,6860.416015625
2022-10-20,102.428206679014,232.5484091207059,905.600359590621,151.69830951610263,6980.6518554688
2022-10-21,103.1925524961828,232.93335017625995,921.8993781087896,149.49957138851263,7017.7709960938
2022-10-24,104.09628053437704,233.52169618947386,939.71623720025,146.2229577408518,7053.0439453125
2022-10-25,103.50130604297973,232.29150052896665,936.707842127971,147.4410457585596,7048.3798828125
2022-10-26,103.61371493745273,234.2045649628401,923.226399111535,151.2132471412872,7043.9389648438
2022-10-27,104.44944575696489,235.469540586451,932.0513433153363,150.8037546476874,7091.7612304688
2022-10-28,103.99987578285182,234.5133685976036,930.4245460808138,146.74897747208496,7056.0400390625
2022-10-31,104.56437474896347,238.52615414483628,938.103840959071,145.0658622581148,7098.8901367188
2022-11-01,105.34695970514633,233.21684351132572,932.1309415770836,145.23484333743443,7052.3032226562
2022-11-02,106.65449053265534,233.638225334475,925.4130334263443,149.72103011356197,7015.6899414062
2022-11-03,106.17683983892982,235.35639104857702,931.0637524067251,151.84070429101575,7034.5732421875
2022-11-04,106.08618882969165,234.9496648887451,925.8448143500665,151.32965875422738,7045.5268554688
2022-11-07,106.17839640243561,237.67571539309057,933.310593400301,149.65879819683266,7102.3959960938
2022-11-08,106.71724102303924,236.9680795059526,924.8288107457647,168.70065792572404,7050.1259765625
2022-11-09,106.6198174781172,234.86729356672527,931.4740011402281,171.58091504793515,7070.083984375
2022-11-10,106.36514982059093,230.9015832855068,920.6203543663943,167.14098612395478,6966.8369140625
2022-11-11,106.37594254160805,233.27644606526366,937.5746552558061,177.09599931247604,7089.2060546875
2022-11-14,106.20722914603802,232.0447301968637,927.1251411212097,172.98432183740087,7019.3920898438
2022-11-15,105.78061644454112,233.74175534797618,929.5606408955293,173.30228519860768,7035.5
2022-11-16,105.15182545123636,234.83601273901286,917.948647626436,178.41121640952585,7014.3837890625
2022-11-17,105.98856104715992,240.4531372421522,929.701235488775,176.8450434440208,7044.9858398438
2022-11-18,106.00131084833899,242.83508682606504,934.0440768095064,179.27366220046758,7082.1811523438
2022-11-21,107.0620073817928,249.46449492635074,927.722922063556,174.64427453314912,7063.2470703125
2022-11-22,106.8889381253836,251.9214200792412,930.6777258034385,168.82299946912232,7030.587890625
2022-11-23,106.88872577113537,255.83423789643373,936.2474662501739,167.09329550936377,7054.123046875
2022-11-24,107.29813436059716,253.96562796825353,942.2835450118255,165.11292066996256,7080.5151367188
2022-11-25,107.12446363461024,249.92110448248695,939.1211772680068,163.3597582226922,7053.1499023438
2022-11-28,106.79474605528128,250.16220320378207,939.2019720838982,156.54579515925073,7017.3579101562
2022-11-29,107.16715448216827,252.522023009741,939.0203391464354,151.04119201484,7012.0688476562
2022-11-30,107.43521966978966,253.53515316159906,960.1463115770947,146.39969001156058,7081.3129882812
2022-12-01,106.79051978286654,257.0470872111615,943.6337519316098,142.74040732619596,7020.8032226562
2022-12-02,106.79790010427848,271.93138388175544,939.34637975223,139.57893912557705,7019.6391601562
2022-12-05,104.98273345255143,289.7199041459396,935.686722521594,133.77761034082639,6987.328125
2022-12-06,103.96712533668637,297.98491055898614,927.4240123295581,130.0585929533175,6892.5698242188
2022-12-07,103.01639452775902,302.6341275447265,907.5528377011345,126.72228929403204,6818.751953125
2022-12-08,103.01856237487537,296.751090092097,908.2484308563289,124.30963148404348,6804.2270507812
2022-12-09,102.19236940700027,285.14787931005105,905.1283750558897,120.64660531041176,6715.1181640625
2022-12-12,102.48798452864688,281.92087886544795,911.1197266183814,117.36350169586242,6734.4521484375
2022-12-13,103.10256363427494,283.3563774342962,921.717812581719,123.6673545522501,6810.3159179688
2022-12-14,102.83206394702324,286.4613680321683,917.5337826801133,120.11609897494053,6801.7490234375
2022-12-15,102.10153570304115,285.2214633239439,909.474566235035,122.13474917175029,6751.8598632812
2022-12-16,101.49568529295696,292.24636635077906,919.1258270932124,122.4449934565576,6812.1928710938
2022-12-19,101.55374591089432,292.86358892176804,914.518693172249,119.76455068498453,6779.6982421875
2022-12-20,101.66930963377254,315.04514100600574,906.2607127863947,117.85542416712809,6768.3159179688
2022-12-21,101.72320074605021,336.3483434890272,907.445736771361,118.41839127116877,6820.6630859375
2022-12-22,102.18888976790441,334.17255619092674,909.2509986079676,119.83315342540631,6824.4321289062
2022-12-23,101.98472050979477,338.2160163464142,903.1008481226874,118.66909903236329,6800.6728515625
2022-12-26,102.7139214538924,355.7373099464403,907.5604982280719,116.78492389094033,6835.8081054688
2022-12-27,103.19281641034345,381.19028895758754,905.6774737343018,120.60755589392636,6923.0268554688
2022-12-28,102.16496751249902,365.6019783466457,904.0838144428651,119.51890775303941,6850.5200195312
2022-12-29,101.63426355974374,355.53456889699174,902.7911856721747,122.4789103919835,6860.0771484375
2022-12-30,101.58716086267243,357.05495412408527,905.2664642000742,120.5316966918585,6850.619140625
2023-01-02,101.33781638898647,359.70273077865863,903.2848906497712,120.8131846804023,6850.9838867188
2023-01-03,101.28679976063906,361.3530931990866,903.6566042297835,121.45890745537491,6888.7578125
2023-01-04,100.75550948234844,354.3652696622056,893.3475882787737,122.08940461311353,6813.2387695312
2023-01-05,98.4865784781008,335.36739035131603,875.8679393926558,118.99953188883809,6653.8408203125
2023-01-06,98.33359755351574,342.8605645801244,875.3393783743235,119.76947103386766,6684.5581054688
2023-01-09,97.64701896210958,337.5025188441608,878.2308881045234,119.2727251343114,6688.2651367188
2023-01-10,96.99445067410728,342.4485926837163,856.3126482470441,119.48373219672507,6622.4990234375
2023-01-11,97.01835871962263,342.9142993263711,847.1461596823366,118.95990977308692,6584.453125
2023-01-12,96.84862717750141,335.77759272458036,860.0187464538038,120.62048573933272,6629.9340820312
2023-01-13,96.33154253019603,341.0105315476903,855.2398628328577,122.92947007579049,6641.830078125
2023-01-16,96.71808011175102,341.289714606288,862.5956783855692,123.3117345178534,6688.0571289062
2023-01-17,96.60448807578248,340.3983028617482,877.3537959965817,125.7160891036236,6767.33984375
2023-01-18,96.34554411589926,342.55482653455067,875.0729961955494,125.55025020561672,6765.7861328125
2023-01-19,96.4237403811882,344.74021094585754,880.3441450738037,126.00495407536026,6819.9072265625
2023-01-20,96.74539789782627,362.62824382816416,885.4493321679166,125.82179612003226,6874.9311523438
2023-01-24,96.72252226905408,356.0105637385104,880.8586083016282,128.99998941510742,6860.8540039062
2023-01-25,96.18232642255172,354.18859758062433,879.3747271097898,128.2913614918578,6829.9301757812
2023-01-26,96.77627996941204,342.78382433158504,897.1917958045531,128.29582871772993,6864.8178710938
2023-01-27,96.93249082431112,343.23323199898726,908.7270568191163,128.33433884102996,6898.9809570312
2023-01-30,97.17026403449381,342.12075095360694,903.6497238059085,126.38308706543565,6872.4809570312
